email,password_hash,full_name,role,avatar_url,is_active,department,institution_id,created_at,updated_at,batch,class,branch
shikhar.kidwai@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shikhar Kidwai,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
shipra.kirloskar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shipra Kirloskar,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
shirish.kirpal@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shirish Kirpal,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
shivam.kochhar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shivam Kochhar,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
shivangi.kodandaram@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shivangi Kodandaram,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
shivani.kohl@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shivani Kohl,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shivendra.kodkani@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shivendra Kodkani,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Sc. Maths
shobha.kolar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shobha Kolar,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shobhit.kohli@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shobhit Kohli,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shraddha.kolhatkar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shraddha Kolhatkar,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shreya.kondapalli@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shreya Kondapalli,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shreyas.kolekar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shreyas Kolekar,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shrikant.kommineni@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shrikant Kommineni,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shrinivas.konda@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shrinivas Konda,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shruti.konidela@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shruti Konidela,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shubham.korde@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shubham Korde,student,,t,M.Sc. Maths,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Sc. Maths
shweta.korgaonkar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shweta Korgaonkar,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
shyam.kothari@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Shyam Kothari,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
sia.kotnis@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sia Kotnis,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
siddharth.koul@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Siddharth Koul,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
siddhesh.krishnamurthy@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Siddhesh Krishnamurthy,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
simran.krishnakumar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Simran Krishnakumar,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
smita.krishnan@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Smita Krishnan,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
smriti.kulkarni-patil@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Smriti Kulkarni-Patil,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
sneha.kumaramangalam@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sneha Kumaramangalam,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sohan.kulkarni@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sohan Kulkarni,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
somesh.kumar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Somesh Kumar,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.E. CSE
sonali.kurien@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sonali Kurien,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sonal.kundra@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sonal Kundra,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sonam.kushwaha@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sonam Kushwaha,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sonia.lahiri@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sonia Lahiri,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sonika.lalwani@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sonika Lalwani,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
soumya.latkar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Soumya Latkar,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sourav.kumbhani@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sourav Kumbhani,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
spandana.lele@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Spandana Lele,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sparsh.kunte@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sparsh Kunte,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sreela.lodha@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sreela Lodha,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
srishti.lokhande@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Srishti Lokhande,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sthiti.luthra@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sthiti Luthra,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
subhash.kurup@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Subhash Kurup,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
subhashree.madan@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Subhashree Madan,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
suchitra.madhusudan@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Suchitra Madhusudan,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
sudeep.lad@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sudeep Lad,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sudha.mahajan@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sudha Mahajan,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
sudhanshu.lall@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sudhanshu Lall,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.E. CSE
sudhir.lamba@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sudhir Lamba,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sugandha.mahanta@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sugandha Mahanta,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
suhani.mahashabde@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Suhani Mahashabde,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
sujata.maiti@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sujata Maiti,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
sujay.lavakare@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sujay Lavakare,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sujit.limaye@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sujit Limaye,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sukanya.majumdar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sukanya Majumdar,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
suman.lohani@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Suman Lohani,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sumati.malani@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sumati Malani,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
sumit.lulla@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sumit Lulla,student,,t,B.E. CSE,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.E. CSE
sunaina.mallick@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sunaina Mallick,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
sunder.machado@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sunder Machado,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
sunil.madhok@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sunil Madhok,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
sunita.malpani@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sunita Malpani,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
sunny.mahadevan@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sunny Mahadevan,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
supriya.manaktala@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Supriya Manaktala,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
suraj.mahale@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Suraj Mahale,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
surbhi.mandal@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Surbhi Mandal,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
surekha.mandke@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Surekha Mandke,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
suresh.mahapatra@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Suresh Mahapatra,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
suruchi.mangeshkar@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Suruchi Mangeshkar,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
suryakant.maitra@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Suryakant Maitra,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
surya.maheshwari@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Surya Maheshwari,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
sushant.makhija@mcc.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Sushant Makhija,student,,t,M.Tech. DS,2cb67d42-3181-4e43-b7ea-0897c9433509,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
